,beginning_day,beginning_month,MSSHF,SH,t2m,TCC,tp,UW,VW,msl,z
6030,06,07,-24.159212674967446,0.0008902741725392642,293.24488000183106,0.399117899025811,1.1629227161407472,5.6670842773649435,2.168668751186797,-542.4915078572881,12032.581034555982
6031,07,07,-24.501537414550782,0.0008517953380139363,293.3299267479791,0.41193237940470373,1.1633692105611166,5.462042697482639,1.93424970241123,-541.5981207790488,12091.946502393725
6032,08,07,-24.753282728068033,0.0008371904552780608,293.26292557712134,0.42976089714898,1.1606851100921631,5.43825602929857,1.4550011561075868,-541.9086909616478,12137.174128968902
6035,11,07,-26.266040037706162,0.0008271609683552015,292.89000600212944,0.4269480667114258,1.131798521677653,5.239109651141697,1.0466803523381574,-532.1857945877979,12271.648412205246
6036,12,07,-25.402488335842556,0.0008012303973361164,292.95960371636284,0.4183904213375516,1.1118881384531656,5.100962318505181,1.1152902292675464,-524.5679161397583,12277.661311740938
6037,13,07,-25.448501036580403,0.0008109560858898679,292.9846074839274,0.41536839243570967,1.111838165918986,5.037143338733249,0.9491247207853551,-519.9618362959623,12262.771650441136
6040,16,07,-26.45661607699924,0.0008324177461048521,292.8983328996447,0.4118271768781874,0.6685274283091227,4.530951824548509,-0.7840834905836294,-513.717079592793,12329.496903560765
6041,17,07,-27.35158106282552,0.0008735080778326518,292.9453771084256,0.39789210946824816,0.5273593266805013,3.737562807485793,-1.2434686720742099,-510.3631327184479,12344.207494387707
6042,18,07,-28.734171225653757,0.0008808044107340392,293.03190645311145,0.37548394368489585,0.47111837069193524,2.537857810084025,-1.0875540762371465,-508.84002690804124,12356.55021130867
6043,19,07,-28.86542110595703,0.0008895107526819403,293.1019044091119,0.35349152569240994,0.46452557245890297,1.6999122416602241,-0.9600369891272628,-506.88665212648664,12380.065695297397
6044,20,07,-28.815023328993057,0.000899747374162242,293.13477472364644,0.3476749994913737,0.45694883664449054,1.1250612039566041,-1.077104308531017,-503.6827748996059,12413.289761687396
6045,21,07,-29.359166331990558,0.0008979094542274727,293.101099089898,0.33970397839016386,0.2771193027496338,0.3424070896996393,-1.5002904729631188,-499.9134630792457,12449.504234706603
6046,22,07,-29.028433953179253,0.0008811312138665799,293.2286821143256,0.3357934945424398,0.2717940171559652,-0.5061895619710287,-1.9497655460145715,-496.63214287427843,12473.513559463769
6047,23,07,-29.011634200032553,0.0008700474937772394,293.38765450439456,0.33480556708441844,0.27289067904154457,-1.1633598228878446,-1.7493486008538117,-493.8484893733892,12499.092715877818
6048,24,07,-29.420446668158636,0.0008811675577019615,293.44952127922903,0.3366380416870117,0.2849005063374837,-1.5274786429511176,-1.4186869569354563,-491.96666075005237,12521.712562298026
6049,25,07,-29.945852754380965,0.0008794434341571888,293.44445258348253,0.3517286028120253,0.3008965174357096,-1.3977030185063681,-1.3477147248585994,-488.11456681483145,12530.901140590693
6050,26,07,-30.206417278374563,0.0008686387481600402,293.3458560333252,0.3605024892595079,0.41333975791931155,-0.8412193251079984,-1.8910877076890709,-482.83697184994315,12515.983683529628
6051,27,07,-30.921726003011067,0.0008258571220581037,293.2644128858779,0.36009652938842773,0.34190470377604165,-0.15777927214304613,-2.7333338317235287,-478.3670883899039,12479.905481001102
6052,28,07,-30.938047212388778,0.0008166417358779628,293.1144015953912,0.3700802076127794,0.5416691382726033,0.43541734066009524,-2.992119212892318,-475.78691778959563,12431.88481501861
6053,29,07,-31.142073610772023,0.0008102472287444446,292.8937711591933,0.3793212482452393,0.6192088047663371,0.4582777761671279,-3.6325175386640742,-474.39526984786835,12373.003571442849
6054,30,07,-31.193026216973198,0.0008231532491256253,292.5887592569987,0.3955325547536214,0.7099605480829875,0.8902264243231881,-4.9045456561830285,-471.63220223809725,12308.916443542668
6055,31,07,-31.862588242255317,0.0008240059557857294,292.2695407769097,0.4164835826873779,0.7418940782546997,1.0161739639282226,-5.973363747278848,-468.6533200845299,12227.779351417315
6056,01,08,-32.145446799384224,0.0008360957842876385,291.97008755120174,0.4451638866424561,0.7498992840449016,0.7767351317087812,-6.603047663137645,-467.2502241658498,12154.988261150816
6057,02,08,-32.151306461249455,0.0008472434155940467,291.7406115041097,0.46987518280877005,0.7569960196812947,0.7910185114754572,-6.762589312405054,-464.3494335537965,12095.37662216915
6058,03,08,-31.425323120117184,0.0008595538459816225,291.5408071044922,0.4888806779649523,0.9752471526463826,0.853326435407003,-6.497014944606354,-457.13780861059666,12022.784033490694
6059,04,08,-30.322272521972653,0.0008516866423901447,291.41198858235674,0.49233859185112844,1.098249355951945,0.7286286228603788,-6.115030766889783,-447.9872051748074,11922.3403874133
6062,07,08,-27.51637617865668,0.0008698710096271168,291.0042122446696,0.5040234216901991,1.2541849136352539,1.3739775518205433,-5.686696701388886,-425.5985450204722,11575.152970070978
6063,08,08,-25.613940294731986,0.0009021492170045021,290.9561170776367,0.5164995601230198,1.437531042098999,1.6065504439036051,-5.023426981883576,-413.9560135681252,11446.70596566111
6066,11,08,-21.496381722005207,0.0009951417754207569,290.5716527821859,0.5887863611433242,1.9845332145690917,2.6392133944829306,-4.754948625818885,-376.62804736967945,11010.577697358513
6067,12,08,-20.51054847310384,0.0009810034913406802,290.3702033437093,0.6078500699785021,2.2240766048431397,2.7986506113900083,-4.479779577785066,-370.81006761873755,10899.770578005931
6068,13,08,-19.757948376803927,0.0009624353501759792,290.25519596998424,0.6151213371276856,2.223040787378947,2.638979818407695,-4.031998001797992,-362.6396612890961,10767.881697421402
6069,14,08,-18.955577527194553,0.0009637176234634655,290.1765635515001,0.630393001768324,2.273602310816447,2.5599510031170323,-3.194778497589957,-351.31371573718985,10624.873038787715
6070,15,08,-18.207125342135956,0.0009480406846892341,290.0846747951931,0.6238675206502279,2.2969549179077147,2.8014918220308096,-2.6502053327984263,-341.41647757326245,10489.98048306439
6071,16,08,-16.85391342027452,0.0009043141052915113,289.925073429362,0.631601953845554,2.4611228466033936,3.0034292069117234,-2.0629323616451667,-334.0476966017345,10361.113439444736
6072,17,08,-16.0150965552436,0.0008665419865017207,289.7219710300022,0.6422063699510363,2.52899653116862,3.2751044027752347,-1.633099464035032,-326.49305199631465,10225.680100789587
6074,19,08,-15.093948521592882,0.0008675540953051596,289.2889591729058,0.6747176794687906,2.5667248884836833,3.6304172605302596,-1.3147439180374123,-305.41079310058785,9880.387830948863
6075,20,08,-13.851902597045896,0.0008579879439900348,289.1354865553114,0.6857251180013022,2.5689119656880695,3.7584026359770037,-1.3053782245212109,-291.8659589618796,9687.179920336972
6076,21,08,-12.948410802544487,0.0008643064302749433,288.9245431745741,0.6900781970553928,2.598728656768799,3.758024696816338,-1.5321941092385165,-277.4680820698011,9499.430561279045
6077,22,08,-11.966447858344184,0.0008653507881063585,288.65906698201496,0.7051903952280679,2.6381101767222086,3.6961459090338815,-1.9599236974716165,-261.38457607299006,9300.148009681896
6078,23,08,-10.737906199815535,0.0008484720610360455,288.4799995188395,0.7073650203704834,2.6528435707092286,3.6506365162955396,-2.246026284366182,-245.04957072917577,9104.301264330095
6079,24,08,-9.346470438300237,0.0008351227474635986,288.3246239322239,0.7218463724772135,2.666295576095581,3.5202345016903345,-2.192246657053628,-231.27116815958436,8902.809341865994
6080,25,08,-8.78834011027018,0.0008515439168861324,288.13824060024683,0.7278778903537327,2.951797914505005,3.2564341673533126,-1.5405310336430849,-218.40528223645734,8701.697444548687
6081,26,08,-7.805526801554361,0.0008651144988774428,288.0290024865044,0.7261696434868707,2.8802788257598877,2.733270595084297,-1.4895032971700013,-206.48446620731866,8501.169254479339
6082,27,08,-6.379267882622611,0.0009064110153407051,287.99860970187717,0.7319756152682834,3.284294573465983,2.8854178210364454,-1.1622831607606656,-195.76596112440006,8316.454164529212
6084,29,08,-5.083410124036999,0.000880901152722375,287.7575438205295,0.7225458443535699,3.5517333507537843,4.263544613986545,0.37130674902598265,-176.37377004620996,7972.003830075069
6086,31,08,-4.395296908230249,0.0008676720050675714,287.4659033938937,0.7176794152577718,3.75626745223999,5.966960947651333,0.6128497721566115,-154.05436252022776,7621.470077014767
6088,02,09,-2.8367395216200064,0.000850017263209985,287.2827156697591,0.7107642747243246,3.582702318827311,7.560835924975078,1.0187965331819344,-126.38586512161258,7279.674417140833
6091,05,09,0.05017694464789694,0.0009008501785149039,287.3609523390029,0.7310923051198324,3.700859610239665,8.663032736057707,2.3378729717254663,-93.19120822254418,6818.357019950579
6092,06,09,1.2453311479356572,0.0009228940301428035,287.32191745096844,0.7384611162821453,3.6128448327382405,8.785750963380602,2.5256285232120113,-81.78287085138221,6668.078968995952
6093,07,09,1.213555167982315,0.0009514991438152517,287.32844807739264,0.7402572254604763,3.4398008584976196,9.349487166743808,2.175580387539336,-72.18379725048915,6504.842768727203
6094,08,09,0.5672770918104403,0.0009187453145963648,287.35325012207034,0.7253070895724826,3.0674054543177287,9.59412327724033,2.024634656482275,-66.24025781606626,6339.569631782544
6096,10,09,-0.1817126881917299,0.0009269493970124838,287.28920838148326,0.7191274654812283,2.8936435619990033,9.346190799861485,2.597470322397022,-64.78699230007537,6022.163825346061
6097,11,09,-0.5783614145914695,0.0009436880221497227,287.2456565338135,0.7287673869238959,2.6712546586990356,9.240170588239033,2.4454071584065775,-63.636414286594416,5863.713860257899
6098,12,09,-0.4363877495659704,0.000961188134789154,287.25422141248913,0.7243787523481582,2.651606631278992,9.2674068965488,2.114037875832454,-62.31594104923137,5710.128677934185
6099,13,09,-0.10826440361870479,0.0009523750510487945,287.2511152716742,0.7221376047770183,2.5858683983484902,9.251194474898446,1.8188130378935095,-61.951486234178965,5532.088488661133
6100,14,09,0.32472099880642535,0.0009666191669073266,287.24872445203994,0.7131570295121935,2.5654842933019,9.043291398302715,1.9551884346856034,-60.85620118651049,5334.823588430014
6101,15,09,0.4695722178141294,0.0009522751020422018,287.28920227016874,0.7110787606133354,2.405640387535095,9.350872363832261,1.9199067160500443,-58.45233453421844,5120.083947429599
6102,16,09,0.6506621927897154,0.0009314971258487074,287.27001723870166,0.7203582122378879,2.3390894492467242,9.725280167812771,1.6678226598951575,-52.846226469414866,4888.7201457304955
6103,17,09,1.3670390370686867,0.0009454773414478445,287.2586334296332,0.7387487305111355,2.3102062304814655,10.451541384951273,1.7464180196126324,-45.808877317839254,4672.6936546077495
6104,18,09,1.3792763736301017,0.000926150894838045,287.1519974660238,0.7378533461676703,2.313926402727763,10.700463300493029,1.4663644294738793,-36.89201014531657,4524.860079205538
6106,20,09,2.1416722947862428,0.0009522572775694344,286.9928616048177,0.7636586506313747,2.301155177752177,12.303313747957016,1.5976368237389482,-20.669884192053388,4328.273208486586
6107,21,09,2.06109442376031,0.0009411727434620643,286.81058147413466,0.7595252778371175,2.264282790819804,12.743140279346042,1.647563492838544,-18.2033747623223,4218.618940630129
6109,23,09,2.4132543619791686,0.0009178450075481224,286.43212794155545,0.7453023652818468,2.20811239083608,13.08896563214196,2.3378747563256184,-12.803360460359377,3935.4193533614603
6110,24,09,3.988055984497072,0.0008898843812881347,286.47942940707736,0.7176782814873589,1.8095655202865601,13.085237009557089,2.8051695535871746,-3.71415015470968,3775.0707590573993
6111,25,09,5.06660657585992,0.0008730732194773131,286.4859728352865,0.7105054547203911,1.8153780221939086,13.711381219100952,3.772218657832678,5.415830226901584,3602.3913337382455
6112,26,09,4.9987143571641734,0.0008648461994172775,286.4635042558458,0.7103947768741183,1.2304495414098104,13.460872096888226,4.258788548787438,13.649245401772172,3410.0357821183616
6113,27,09,5.704681623331708,0.0008676918898808355,286.53618327094176,0.7144403372870551,0.9590795278549195,13.051691116862825,4.5712171296437605,22.424677996887542,3209.6525636758925
6114,28,09,5.966400218370228,0.0008734278885628858,286.5389824974908,0.7236196452670627,0.8527507861455281,12.965867613855998,4.956770751020646,31.78037332727731,3031.86045106895
6115,29,09,5.89562368740506,0.0008844528824377953,286.44397371351454,0.7153914977179633,0.7467054923375448,12.751911732758417,5.500311373350359,40.68995469161108,2856.3440980264654
6116,30,09,5.899745332845055,0.0008788139849328217,286.3261334262424,0.7155159201304119,0.6111228704452515,12.386390365049573,6.084356737603084,46.57089102361102,2647.8255341917456
6117,01,10,5.1795011945936436,0.0008832585455952641,286.181661722819,0.7235499513414171,0.5791683435440064,11.899641275363498,5.874477363565235,48.40847446862413,2408.1639165842444
6118,02,10,5.405507605997723,0.0008879993280242263,286.0522403276231,0.7217183959537082,0.6927546739578248,11.473954961819118,4.962173951530459,48.06209999736574,2159.904524552178
6119,03,10,5.429536889309356,0.0008671222979881957,285.8533277109782,0.7161391184912788,0.6088662068049113,10.96439490829044,3.5161995215098094,47.11142510768935,1910.2371435304108
6120,04,10,4.999856206936308,0.0008351538964192716,285.56884881829154,0.7057037946065267,0.5471638123194377,10.96788972445594,1.5885649609671726,47.58517295656685,1651.681581633415
6123,07,10,2.7585704020182313,0.0007434776173577726,284.4145404248979,0.6759002245585124,0.4463739077250163,9.294956412336562,-2.1269890449735827,55.31894855604141,901.3350342315906
6124,08,10,2.7047841481526715,0.0007340414658508355,284.14308091180584,0.6889139360215928,0.46587567329406737,9.199479271231755,-2.527631111484101,59.6831908545351,637.7997787535195
6125,09,10,2.8002176293267165,0.0007320530482524798,283.9544312541538,0.7019276942359076,0.5151836077372233,9.478158334477742,-3.3903737413406345,63.400954784729294,378.5995819385842
6126,10,10,3.6130759477403447,0.0007080233140090664,283.821637166765,0.7047006295945909,0.5873986879984537,9.61826183160146,-3.8105848527060586,68.96652582288601,142.8823811705536
6127,11,10,4.094596296861439,0.0007004359309572464,283.6185225424872,0.7053212329440647,0.5852216720581055,9.778455574713812,-3.6743212489234054,74.66280250730019,-112.04589636212543
6128,12,10,5.120315930175782,0.0006984268388380669,283.48297606798803,0.7106994987911648,0.5805363337198893,9.802692882855734,-3.5734625999662586,78.75711516324162,-382.21383027703683
6130,14,10,6.263432645331491,0.0007074228673257797,283.0936983370039,0.6981323373158773,0.5751808007558187,9.601607604938083,-3.782360126516551,88.44733998392934,-845.0393428888384
6131,15,10,6.7074130215115035,0.0007074966812263988,282.91188474413553,0.704305051973131,0.6132259527842204,9.502496596060858,-3.7518609175999935,98.97345194772285,-1045.120110201166
6132,16,10,7.402581214735245,0.0007239799607572019,282.7698003982968,0.7020448673672147,0.7063393274943034,9.73805315354665,-3.439669004694618,107.52008895393907,-1206.7062248891093
6133,17,10,7.688183828735354,0.0007072004732508504,282.5938704818726,0.6962628403981526,0.8202966372172038,9.859947493510777,-3.5592684521992974,113.60380364923398,-1353.589001364167
6134,18,10,7.339605479600696,0.0006979136509327065,282.28317208997936,0.7011028489854602,0.9171216169993083,10.085255645561217,-3.519243693266972,120.39645405048152,-1556.7527342142544
6135,19,10,7.731886327785919,0.0006520938687185763,282.00224546610514,0.688640044954088,0.9665172576904297,9.64301270758311,-4.057235793325633,129.74801700166313,-1800.2789435768625
6137,21,10,9.137867665947812,0.0006533570335729463,281.73621097844443,0.6914963473002115,1.2085550467173258,9.402970907126534,-5.400392553816899,147.6686287537388,-2279.510632473905
6138,22,10,9.589922644382055,0.0006691182643909189,281.59356577428184,0.6924495460086398,1.2205278237660726,9.197797880342272,-5.365614203410676,160.08189287155798,-2513.9810379722244
6140,24,10,8.811177867635093,0.0007106022566469216,281.2911064772288,0.734058131535848,1.2328514258066814,9.31225259668562,-6.600138452699446,177.87753184721782,-2921.6329646926265
6141,25,10,8.36836545376248,0.0007224138889539365,281.1348762813144,0.7351003964318169,1.2108605225880942,8.955318630769517,-6.747366784095762,179.3133149484012,-3106.8866217899954
6142,26,10,8.626502578735353,0.0006856528828688169,280.9912098781586,0.7183421742333306,1.1552692731221517,8.598567718781366,-6.595553757519189,178.6288231260557,-3282.2892417803573
6143,27,10,8.650336644829647,0.0006809705139115775,280.8247925628238,0.7141187330881755,1.0843085924784341,7.918632722049289,-6.321457344139944,175.33297864700756,-3444.9770588797487
6145,29,10,9.215102993435332,0.0006880884719218051,280.6797693459829,0.7247349044799805,1.080546776453654,7.046324798923068,-5.039949307632443,168.50634670872432,-3793.6197585481514
6146,30,10,9.022661534966366,0.0006685488553822224,280.5978557593452,0.7294517732832166,1.0838836034138997,6.835346406152513,-4.773254128752812,172.94880233300492,-3931.7625519252597
6151,04,11,6.781423991902671,0.0006018224749896035,279.7296285231696,0.7252581571367053,0.8920169353485108,5.376756443871392,-0.9537799829271081,238.74188701016544,-4630.268377284433
6152,05,11,6.026524479166669,0.0005801847242993366,279.583013770718,0.7328253469255235,0.8981542587280273,5.1176194829093085,-0.14741359174516236,250.1528176764741,-4791.039229510076
6153,06,11,4.164756156412762,0.0005731969946553364,279.3036442168342,0.7298336063385009,0.9057480494181315,4.394367901908026,0.5528103902181013,260.3783948678641,-4939.394992963653
6154,07,11,3.1703362114800364,0.0005606393807836665,278.93597083460486,0.7215907141367595,0.8889134407043457,4.053953516811794,1.2609215812895058,270.9813511613713,-5084.044689807886
6155,08,11,2.7811047166612437,0.0005402434919856105,278.5444763607449,0.7065868262396918,0.839860741297404,4.170065088017782,2.0436479950375053,285.4179240589044,-5244.908457755373
6156,09,11,2.346793522474503,0.000520974466034305,278.17479848709104,0.6924490235646565,0.7700066566467285,4.035563394271003,2.213384396913319,301.73334496284605,-5434.978961913532
6157,10,11,1.8807905504014777,0.0005098421415783176,277.85451940519545,0.6921304935879178,0.7555047512054444,3.347456461355421,1.6036286883036321,322.74143598258576,-5617.514057920695
6159,12,11,0.13475867241753683,0.0004737407738779843,277.2664661223094,0.7178575286865233,0.7650499661763509,2.6178905269198944,0.489512008900115,372.7591342026875,-6039.2501720185255
6160,13,11,0.08376819898817484,0.00046341832286363774,277.04828020837573,0.7340290816413031,0.8077483495076497,1.9100077330907188,-0.38418651699489764,394.4860421623851,-6264.753022675644
6161,14,11,-0.4811132751464823,0.00045008397259324644,276.7440936484019,0.7352339032914903,0.7665441513061524,0.5847818633609345,-1.0027377896838694,407.79083796335914,-6491.5086044870495
6162,15,11,-1.4791458370632575,0.000437493497695161,276.4004832744598,0.7317614834255642,0.671858278910319,-0.7565164594014487,-1.1723956770790922,419.79087212057857,-6726.359974579645
6163,16,11,-2.261677500067815,0.0004339255973760172,276.0284708656735,0.7163272441864014,0.5498975435892741,-1.35715581840939,-1.2250428897645713,432.66415504641105,-6970.907960030163
6165,18,11,-2.6500753462049675,0.0004666587368734327,275.78458567975366,0.7230085362328423,0.45073556900024414,-1.883057814386156,-0.27613046925862395,447.1130941226091,-7459.280059454831
6166,19,11,-3.7067072424994554,0.0004621306151362256,275.63540876460604,0.7259775315602621,0.2241136074066162,-1.925112015491062,0.6886430856492808,453.0303075126833,-7716.65828534051
6167,20,11,-3.8741277109781884,0.00047291089727726404,275.5297756779141,0.7308232415093315,0.4549329121907552,-1.2405337295320298,0.9608835888544741,462.61024340151465,-7972.026668838608
6168,21,11,-4.05278624674479,0.0004676522338786526,275.4028426959568,0.7365873536003961,0.4876762549082438,-0.6272378576278688,0.5641727607303221,471.67475286435365,-8219.899691587387
6169,22,11,-3.1047687784830713,0.00048186163616434596,275.393268891822,0.7426732783847385,0.9986656824747722,-0.22546382484436064,0.7230871957143172,478.75608528823733,-8470.859160530812
6170,23,11,-3.3821258195665123,0.00047677234448613795,275.25414132003783,0.7481936244540744,1.2184137185414632,-0.05686903093126101,0.9365273396809921,485.92552265638,-8727.59516837238
6171,24,11,-4.120984219360349,0.00045516143336648787,274.93093785527543,0.74548925014072,1.2183514912923177,0.3962945896996393,0.5552271436267453,498.56735836327306,-8977.61637792575
6172,25,11,-4.261600955878361,0.0004385785525846334,274.6506356689877,0.7478651023440891,1.2886303265889485,1.068665446917216,-0.017083904986908958,518.0019954694784,-9217.808929666686
6173,26,11,-4.929715369669594,0.00041611157268726197,274.33594768189323,0.7398021597544351,1.3136981964111327,1.3586262400309248,-0.8121382076475332,542.299159607682,-9447.383383773315
6176,29,11,-4.99500998128255,0.00037640832880534466,273.2002926518759,0.6732657439761691,1.3089974085489908,1.9310649667104085,-2.984664480484854,609.7550283106684,-10077.62932678822
6177,30,11,-5.361875987413193,0.0003886655109972783,272.9049882661608,0.680201779683431,1.3199315706888834,2.246753439585368,-3.0216127829233783,616.7893522476584,-10335.919450417186
6179,02,12,-5.359182639906139,0.00041056192340136025,272.62825056686404,0.7016083030276828,1.3741285006205242,2.6672328670077854,-2.975519246821931,615.3732262836068,-10824.18067041966
6180,03,12,-4.899586720784503,0.00041174438639048327,272.5104929371304,0.6994956401824951,1.3700621445973715,2.80215280778673,-2.6073695437325344,616.790145400577,-11029.633761971361
6181,04,12,-4.728323256089951,0.00042020837291566605,272.4506735385047,0.7095287529415554,1.3691130876541138,3.2601459656397505,-2.6655792094760447,616.6947173914825,-11233.805477617814
6183,06,12,-1.2177711825900586,0.0004319027117402255,272.62956610853405,0.7202833604600695,1.3559561332066854,4.354547324011062,-2.584322813140019,611.1683912592443,-11563.515746360563
6184,07,12,-0.8125253926595029,0.0004464255805731707,272.61636176545886,0.7262710094451904,1.3724552154541017,4.583713020303515,-2.7441221349928093,612.5970594493609,-11690.14046244914
6185,08,12,0.6236958652072505,0.00046160092445132804,272.7915797820621,0.7377257647196451,1.533103354771932,4.332054902352227,-2.700646145947772,617.9287932400156,-11801.68276747876
6186,09,12,2.0542919552273244,0.00046985696672530186,272.95583099115163,0.7446795347849527,1.5333385626475016,4.389299701542325,-2.5951770886315217,622.2440386375075,-11905.954002187606
6187,10,12,3.9042488559299073,0.00047913467056476846,273.16637109553017,0.745141330464681,1.6094197591145833,4.990135791291132,-1.4859942845026628,618.3790696184736,-12013.286368193661
6188,11,12,4.353183861965606,0.00048164077362870204,273.29826210047406,0.747021542400784,1.671867593129476,5.372190250036452,-0.8709158553229416,612.6570122178308,-12080.598796014558
6190,13,12,6.9054761813693615,0.0004925016839918272,273.6780155019972,0.743406513341268,1.7052846113840738,6.928936649301318,1.766953435643516,609.0882147518116,-12083.57070701621
6191,14,12,8.131561322699655,0.0004887097373368584,273.9145627092149,0.7403327806684706,1.7072901725769043,8.388781440989176,2.680437544377647,614.4986747448571,-12077.185498504175
6192,15,12,8.983099282497834,0.0004910593750323011,274.1032083770328,0.7299416429731581,1.7083515882492066,9.200248612848918,3.0411472111807947,617.6825817398469,-12089.677497242008
6193,16,12,9.378444582451717,0.0004889580581510295,274.2537189940983,0.7326422490013971,1.7084319670995076,9.079685565609402,3.290689455074736,618.6566859282815,-12116.964610986162
6195,18,12,9.508318549262157,0.00048826527852079127,274.3151996026357,0.7253371481577556,1.6543957948684693,9.139368524212308,3.116681257014806,612.5798867966048,-12221.323598177181
6196,19,12,9.134149817911785,0.0005015461608241493,274.22521565916276,0.7262115751478407,1.633856177330017,8.644267886182996,3.404161392847699,609.514636934693,-12263.171730749216
6197,20,12,8.852124800618494,0.0004971798007144748,274.15319797965157,0.7262205062442356,1.4070443391799927,7.811943109046088,3.9390782854080224,606.0275211083576,-12294.859500932602
6198,21,12,8.815377578396271,0.0004901058791470936,274.14557530530294,0.711987371910943,1.3623674631118774,7.21198336429596,4.090808849355912,597.5431067021262,-12330.685367168437
6200,23,12,6.650717517089847,0.00044139905133873126,273.6820121478611,0.6816474555969239,0.6203168789545696,5.921700705570645,3.811882330449424,572.0960309634233,-12354.09860393564
6201,24,12,6.272171071031362,0.0004478402243966811,273.58675447527565,0.6939214727613661,0.619452961285909,5.051156898710462,4.026738732316761,561.5975941139224,-12338.369924903634
6202,25,12,5.0754542087131105,0.0004662074689347643,273.4598486584557,0.7021256183200413,0.5489801486333211,4.11017073120541,4.059184622552662,553.0776532493365,-12335.850905801275
6203,26,12,2.986989964124895,0.0004703683086864607,273.22678820809256,0.6893432571411133,0.5197747468948364,4.012150382974412,4.068629687309267,542.8108096854994,-12362.96137850793
6204,27,12,1.0303749328613316,0.0004745145723434815,273.1101891435411,0.7129545021480984,0.5687158187230428,4.149001688724094,4.751484302923417,530.4327761967138,-12417.264406304159
6205,28,12,0.09933315327962594,0.0004806730257815313,273.12453583814835,0.7294252838558621,0.5831422567367553,3.876943208588494,5.221334183396236,518.9338841847125,-12475.222991593715
6206,29,12,-0.857524681260847,0.0004839833043812784,273.14068331642153,0.7307152380625407,0.5831727266311646,3.2873937253952024,5.369807124434579,510.6728179696768,-12519.68950657636
6207,30,12,-0.9310321811252135,0.0004719160932354094,273.1981129541185,0.7062757188161214,0.5680843909581502,2.595193208609687,5.719333470895558,506.12112853275374,-12568.633427827339
6208,31,12,-0.5258651933458081,0.00045166509271849566,273.1685871776157,0.6730518098619248,0.5375882069269816,2.046463585472107,6.09021918065813,506.7467695762747,-12581.82282960119
6212,04,01,-0.048822756279835865,0.0004178072552941507,273.03640442504883,0.6071593251546223,0.5267569224039713,1.154381130621168,6.963997094959685,519.0890590710991,-12718.155340449819
6214,06,01,-0.19250342508951485,0.00038555000915712804,273.11888184983997,0.5823358934190538,0.5135658820470174,1.0382215215471051,6.239087988111709,527.1977383762953,-12889.744622930983
6215,07,01,-1.8645818647596535,0.0003641022997237946,272.8457521322462,0.5858561027103001,0.3526632070541382,0.7114402913199528,5.972296261999344,527.8235050068356,-12955.797797741827
6217,09,01,-6.502407699924043,0.00032359251244397965,272.12650288831924,0.5885429315778945,0.27706064383188883,0.22673631799485913,4.986789040247602,522.6146703613376,-13049.383056872452
6218,10,01,-7.242230800374346,0.000312683897564567,271.8483484934065,0.5821677080366345,0.23892403443654378,0.5621937296973331,4.41874080426958,519.0949687603511,-13085.49245337591
6219,11,01,-7.122646067640513,0.00029895345389715356,271.7137124234094,0.5821242291344537,0.27084672451019287,0.6782197758568654,4.239379430792069,508.5238256724532,-13146.984246530426
6220,12,01,-7.25839376966688,0.0002898342726422773,271.5682163631863,0.5825736019558377,0.3562140703201294,0.8102739039315114,3.5629832806693207,491.9462865586463,-13252.716342025931
6221,13,01,-7.598578203328447,0.0002978588510610128,271.394404566786,0.5890890677558052,0.8767444531122843,0.7399706496344669,3.3595789383358445,474.2587901811568,-13363.822777084886
6222,14,01,-7.780016593763561,0.00029831851243012454,271.2606175515917,0.6102292312198215,0.9071415265401205,0.6560113365173337,2.5399558361901198,462.233077894941,-13441.511010102402
6223,15,01,-8.105410418023,0.0002959066712386276,271.1650429689195,0.6293435952504475,0.9105521202087402,0.2645439127180308,1.488151795556812,452.3324644092678,-13476.762091494782
6224,16,01,-7.950326378377275,0.00031165585888353334,271.1298005053626,0.6425890804290771,0.9793927351633708,-0.009666527726915475,0.7170813415315437,445.1837652823254,-13448.4157621071
6225,17,01,-5.767150399780271,0.0002956058524238617,271.2837117546506,0.6325113335079616,1.028231143951416,0.8913680749257404,0.2152186950895543,440.58058760714187,-13365.811862838886
6226,18,01,-3.9253484795464377,0.00027812405430116896,271.4392680258009,0.6212208954705132,1.0795889377593995,1.6673048828336927,-0.7658278956307284,436.4806557381046,-13252.13942139721
6227,19,01,-2.7846013621012338,0.0002806983031147613,271.59951996591354,0.6248684955596924,1.4212653795878092,2.282741970825195,-0.7747006868786261,434.77727368466736,-13129.77844708956
6228,20,01,-2.8777530938042504,0.0002762732089957202,271.63382196176315,0.638571945783827,1.545206626256307,2.183490249358283,-0.8145891028510178,439.45922306232296,-12995.918614191352
6229,21,01,-3.0677477210150794,0.00027302506365607665,271.5864098394606,0.6496280434502495,1.578731902440389,1.8426061116960313,-1.1555633797539584,446.83970831563056,-12869.451207891156
6230,22,01,-3.446219784206811,0.0002741638253169337,271.52885963812935,0.6675819580078124,1.5797447204589843,1.6546526670032076,-1.5547221317503166,452.4353086960356,-12747.447442303876
6232,24,01,-2.984030545722111,0.00024950177721635655,271.69529460237294,0.6713508456759982,1.5923919041951498,1.7074526792738172,-2.6044125661002244,446.0004706429092,-12450.857144479567
6234,26,01,3.59824197014703,0.0002717257945609213,272.5680845170763,0.7044981645372179,1.8504851659138997,2.1029400067223443,-1.9073375938415509,441.12574765755016,-12224.329912935664
