,dataset,last_val_loss
6583,MSSHF-RH-SH-t2m-TCWV-VW-MSLP,783.6148071289062
998,SH-TCC-TCWV-UW-VW-MSLP-SST,783.66064453125
227,MER-MSSHF-RH-SH-t2m-TCWV-VW-SST,783.662841796875
2389,MER-SH-TCC-TCWV-MSLP,783.6668701171875
1510,t2m-TCC-tp-UW-Z500,783.6727294921875
45,MER-MSSHF-SH-TCC-UW-VW-SST-Z500,783.685546875
1150,SH-t2m-TCC-tp-Z500,783.6935424804688
1683,MER-SH-TCC-UW-Z500,783.6951904296875
4000,MSSHF-RH-SH-t2m-tp-MSLP-SST,783.7232055664062
1929,MSSHF-TCC-TCWV-VW-MSLP,783.7427978515625
4170,RH-TCC-UW-MSLP-SST,783.7814331054688
5819,MER-MSSHF-SH-TCC-VW-MSLP,783.7855224609375
6164,MER-t2m-TCC-tp-UW-VW-SST-Z500,783.7943115234375
2610,MSSHF-UW-VW-MSLP-SST,783.85498046875
4807,MSSHF-RH-SH-VW-SST,783.8987426757812
421,MSSHF-t2m-tp-VW-SST,783.906982421875
3202,t2m-TCWV-UW-MSLP-SST-Z500,783.94189453125
591,MSSHF-SH-TCC-TCWV-tp,783.9493408203125
278,MSSHF-SH-TCC-VW-SST,783.9804077148438
2624,MER-RH-t2m-UW-SST,784.0350341796875
2929,MER-MSSHF-RH-TCWV-VW-SST,784.0677490234375
5694,MER-RH-TCC-TCWV-tp-MSLP-SST,784.118896484375
4306,MER-RH-SH-TCWV-MSLP-SST-Z500,784.3462524414062
6705,MER-SH-t2m-TCC-TCWV-MSLP-SST-Z500,784.36328125
3432,RH-SH-TCWV-tp-UW-MSLP,784.4014282226562
6077,MER-RH-TCC-TCWV-tp-SST,784.4711303710938
5743,MER-MSSHF-SH-t2m-TCC-TCWV-tp-MSLP-SST,784.47509765625
4798,MER-RH-t2m-VW-SST,784.5154418945312
3894,MER-SH-t2m-tp-UW-MSLP-SST,784.6019897460938
5169,MSSHF-SH-t2m-TCWV-UW-SST,784.61767578125
4490,MSSHF-RH-SH-t2m-TCWV-MSLP-Z500,784.6417236328125
5809,MER-RH-SH-TCC-TCWV-tp-VW-SST-Z500,784.6437377929688
4711,MER-MSSHF-t2m-TCWV-UW-VW-SST,784.65185546875
2550,MER-SH-t2m-tp-UW,784.657470703125
6235,MER-SH-TCC-UW-VW,784.6847534179688
2066,MSSHF-RH-SH-tp-VW,784.8380737304688
3648,TCC-TCWV-VW-MSLP-SST,784.8444213867188
277,MER-SH-TCWV-tp-UW-SST,784.876220703125
429,RH-SH-tp-VW-MSLP,784.9778442382812
1941,MER-t2m-tp-UW-VW-Z500,784.9959716796875
280,SH-TCWV-VW-MSLP-SST-Z500,785.0662231445312
1272,MSSHF-RH-SH-TCC-TCWV-MSLP-Z500,785.0701904296875
62,MER-SH-t2m-TCWV-tp-VW-MSLP-SST-Z500,785.1060791015625
6685,MER-RH-SH-TCC-TCWV-UW-SST,785.1431884765625
937,MSSHF-SH-t2m-TCC-tp,785.1968383789062
1445,RH-SH-t2m-UW-MSLP-SST,785.2611694335938
5395,MSSHF-TCC-TCWV-UW-SST,785.2655029296875
5898,MER-MSSHF-RH-SH-TCWV-MSLP-SST-Z500,785.2713012695312
4747,SH-t2m-TCC-tp-MSLP-Z500,785.2853393554688
964,RH-SH-t2m-tp-VW-SST,785.2890625
4943,TCC-TCWV-tp-UW-MSLP-SST-Z500,785.3231811523438
4712,RH-SH-TCC-TCWV-VW-MSLP-Z500,785.3844604492188
2752,MSSHF-RH-SH-TCC-TCWV-UW,785.4589233398438
3191,MER-MSSHF-RH-UW-VW,785.5075073242188
2428,MER-SH-t2m-TCC-TCWV-VW-SST-Z500,785.5205688476562
1767,SH-tp-UW-VW-SST-Z500,785.5853271484375
4715,MER-MSSHF-RH-SST-Z500,785.6275024414062
1580,RH-SH-t2m-tp-UW-VW,785.6281127929688
6483,MER-SH-t2m-tp-VW-Z500,785.6643676757812
2318,MSSHF-RH-SH-TCC-TCWV-tp-UW-SST,785.6795654296875
5856,MER-RH-SH-TCC-UW-VW-SST,785.7286987304688
3734,MER-MSSHF-RH-tp-VW,785.7288818359375
6763,MSSHF-t2m-TCWV-tp-VW,785.7361450195312
1781,MER-t2m-TCC-tp-VW-SST-Z500,785.740478515625
519,MSSHF-RH-SH-TCWV-tp-VW,785.7719116210938
348,SH-tp-VW-MSLP-Z500,785.8001708984375
2768,MER-MSSHF-SH-TCC-Z500,785.8657836914062
6541,MER-SH-TCC-TCWV-tp,785.89599609375
2464,MER-RH-SH-t2m-TCWV-tp,785.9114379882812
4939,t2m-TCWV-tp-UW-MSLP-SST,785.983642578125
4514,MSSHF-RH-SH-TCWV-Z500,786.0953369140625
6509,MER-MSSHF-TCWV-MSLP-Z500,786.111083984375
3876,MSSHF-SH-TCWV-tp-MSLP-Z500,786.1329956054688
4571,SH-TCWV-tp-UW-MSLP-Z500,786.1483154296875
6241,MER-MSSHF-TCC-TCWV-tp-UW-SST-Z500,786.1588134765625
2689,MER-RH-t2m-TCWV-SST,786.1704711914062
44,MSSHF-SH-TCC-TCWV-VW-MSLP-SST-Z500,786.2056274414062
5494,MER-RH-SH-UW-MSLP,786.3328247070312
4967,MER-MSSHF-SH-t2m-VW,786.3428344726562
1449,MSSHF-SH-TCC-TCWV-tp-VW-MSLP-SST-Z500,786.3551025390625
6260,t2m-UW-VW-MSLP-SST-Z500,786.3992309570312
873,MSSHF-RH-SH-TCC-tp-MSLP-SST,786.4575805664062
3676,SH-t2m-TCC-MSLP-Z500,786.4767456054688
538,MSSHF-SH-t2m-TCC-SST,786.4865112304688
821,MSSHF-t2m-TCWV-UW-VW-SST-Z500,786.5014038085938
57,MSSHF-RH-tp-UW-MSLP-SST-Z500,786.5729370117188
5793,MER-t2m-TCWV-UW-MSLP-Z500,786.5773315429688
1380,MER-t2m-TCC-MSLP-SST,786.6138916015625
6491,MER-SH-TCC-tp-SST-Z500,786.7760009765625
1009,MSSHF-RH-SH-t2m-TCWV-VW,786.78857421875
4581,MER-MSSHF-SH-t2m-TCWV-VW-SST,786.8314819335938
2686,MSSHF-RH-t2m-TCC-MSLP,786.8700561523438
1868,t2m-TCWV-UW-MSLP-Z500,786.8878784179688
714,MER-MSSHF-RH-t2m-Z500,786.9054565429688
4223,MSSHF-RH-t2m-MSLP-SST-Z500,786.9179077148438
6862,MSSHF-SH-t2m-tp-MSLP-Z500,786.9281616210938
776,MER-SH-UW-VW-MSLP,786.9312744140625
5186,MER-MSSHF-RH-t2m-tp-VW,786.9537963867188
504,RH-SH-t2m-TCWV-tp-UW-VW,787.0103149414062
2026,MER-TCWV-VW-MSLP-SST-Z500,787.0640869140625
3304,MSSHF-RH-SH-TCC-UW,787.1267700195312
6290,SH-TCC-tp-UW-MSLP-SST-Z500,787.1535034179688
2992,MSSHF-SH-TCC-TCWV-tp-UW-VW-Z500,787.17431640625
6203,MER-MSSHF-RH-tp-UW-MSLP,787.2642211914062
4971,MSSHF-t2m-TCWV-tp-VW-SST,787.2913208007812
1027,MSSHF-SH-t2m-TCC-TCWV,787.3043823242188
4691,MER-MSSHF-RH-SH-tp-VW-MSLP-SST,787.3081665039062
6749,MSSHF-SH-TCC-TCWV-VW,787.3097534179688
3646,MER-MSSHF-TCC-TCWV-tp-UW-MSLP-SST-Z500,787.3289794921875
823,MER-t2m-TCWV-tp-MSLP-SST,787.3412475585938
1583,RH-SH-TCC-tp-UW-MSLP-SST,787.3458251953125
3997,MSSHF-RH-t2m-tp-UW-MSLP-SST,787.3587036132812
2952,RH-SH-t2m-UW-SST,787.3960571289062
5396,MSSHF-RH-SH-TCWV-UW-MSLP,787.4603881835938
745,MER-TCC-tp-VW-SST-Z500,787.4801025390625
5500,MER-RH-t2m-TCC-TCWV-tp-UW,787.4996948242188
4488,MSSHF-RH-TCC-UW-VW,787.5228881835938
1113,MSSHF-RH-t2m-TCWV-tp-UW-VW-MSLP-SST,787.5635986328125
520,t2m-TCWV-VW-MSLP-SST,787.5715942382812
3302,RH-TCWV-tp-UW-MSLP-SST,787.588623046875
6138,MSSHF-SH-TCC-TCWV-tp-UW,787.599853515625
4084,RH-SH-t2m-TCWV-tp-VW-MSLP-SST,787.6015014648438
1521,MER-MSSHF-RH-SH-t2m-TCWV-tp-MSLP-Z500,787.6663208007812
2072,MER-RH-SH-tp-Z500,787.6952514648438
5085,MER-t2m-TCWV-UW-MSLP,787.7229614257812
5015,MER-MSSHF-t2m-TCWV-UW-VW-MSLP-SST-Z500,787.7332153320312
6875,MSSHF-RH-TCC-tp-MSLP-SST-Z500,787.790771484375
2859,MER-MSSHF-tp-UW-VW,787.8057250976562
1010,MER-MSSHF-t2m-TCC-TCWV-tp-MSLP,787.9381713867188
299,MER-SH-UW-VW-MSLP-SST-Z500,788.04296875
6148,MSSHF-RH-t2m-TCC-TCWV-VW-MSLP-SST-Z500,788.1021118164062
4478,MSSHF-RH-TCWV-UW-MSLP-SST,788.1527709960938
223,MER-MSSHF-SH-VW-SST,788.1644287109375
5858,MSSHF-t2m-TCC-TCWV-VW,788.1671752929688
3950,MSSHF-t2m-TCWV-UW-MSLP-SST-Z500,788.232177734375
498,MER-RH-t2m-tp-SST-Z500,788.2489624023438
1581,RH-t2m-TCC-tp-MSLP-Z500,788.2720336914062
4242,MER-MSSHF-RH-TCWV-UW-SST,788.284423828125
2463,MER-MSSHF-RH-TCC-TCWV-SST,788.3074340820312
3401,MSSHF-RH-TCWV-UW-SST,788.3207397460938
3234,MER-MSSHF-RH-t2m-tp-SST-Z500,788.32568359375
2671,MER-t2m-TCC-TCWV-MSLP-Z500,788.4072265625
508,MSSHF-SH-t2m-tp-VW-MSLP-Z500,788.4482421875
3572,MER-MSSHF-SH-TCC-TCWV-UW-VW-SST,788.4510498046875
3571,t2m-TCC-tp-MSLP-SST,788.4779052734375
3338,t2m-TCWV-tp-VW-MSLP-SST,788.4916381835938
3478,RH-TCC-TCWV-tp-MSLP,788.5415649414062
6007,MSSHF-TCC-tp-UW-VW,788.5422973632812
111,MER-MSSHF-t2m-TCWV-tp-UW-VW-MSLP-SST-Z500,788.555908203125
5351,MER-SH-t2m-TCC-UW,788.6497192382812
4460,MER-RH-TCWV-tp-MSLP-Z500,788.6691284179688
3545,SH-t2m-TCWV-UW-SST,788.7345581054688
3907,RH-t2m-TCC-TCWV-tp,788.7636108398438
1088,MER-SH-t2m-TCC-SST-Z500,788.805908203125
3643,SH-t2m-TCC-tp-SST,788.8150024414062
675,MER-SH-TCC-tp-VW,788.8236083984375
5689,MSSHF-RH-SH-TCC-TCWV-SST-Z500,788.8546142578125
2958,MER-RH-TCC-tp-VW-Z500,788.8643188476562
5245,MER-SH-TCC-UW-MSLP-SST-Z500,788.877685546875
1028,RH-t2m-TCWV-tp-Z500,788.8900146484375
2454,MSSHF-RH-t2m-TCC-tp-Z500,788.9238891601562
6364,TCC-tp-VW-MSLP-Z500,788.9276123046875
6761,MER-MSSHF-SH-t2m-TCC-TCWV-VW,788.9457397460938
3117,MER-RH-SH-t2m-TCC-tp-SST,788.9493408203125
525,RH-SH-t2m-tp-UW-VW-MSLP-SST,789.015625
4327,RH-SH-t2m-TCC-MSLP-SST,789.0335693359375
660,MER-RH-SH-t2m-tp,789.12255859375
3659,SH-TCC-TCWV-tp-MSLP-SST,789.1604614257812
2872,MSSHF-RH-TCC-VW-MSLP-SST,789.3512573242188
3948,MSSHF-RH-SH-t2m-TCWV-tp-MSLP-SST,789.386474609375
5075,MSSHF-SH-TCC-TCWV-Z500,789.4895629882812
1766,MSSHF-RH-SH-TCWV-tp-Z500,789.5249633789062
2234,MSSHF-t2m-TCC-TCWV-VW-SST-Z500,789.564697265625
2324,RH-SH-TCWV-MSLP-SST,789.5943603515625
1464,MSSHF-RH-t2m-TCWV-MSLP-SST,789.7409057617188
4334,MER-TCC-TCWV-tp-MSLP-SST-Z500,789.7586669921875
3959,SH-t2m-TCC-TCWV-UW-MSLP-SST,789.7589111328125
580,RH-t2m-TCWV-MSLP-SST,789.915771484375
6855,SH-tp-UW-MSLP-SST-Z500,790.0004272460938
5221,RH-TCC-TCWV-tp-SST-Z500,790.076171875
4836,RH-tp-MSLP-SST-Z500,790.0892333984375
4349,MSSHF-RH-SH-UW-SST-Z500,790.0989990234375
5016,SH-t2m-tp-UW-MSLP,790.1015014648438
1137,MER-SH-t2m-tp-MSLP-SST-Z500,790.134765625
1411,RH-SH-t2m-TCWV-tp-VW,790.13916015625
6410,MER-SH-t2m-TCC-tp-VW-SST,790.1429443359375
5908,MSSHF-RH-t2m-TCWV-tp-UW-Z500,790.1487426757812
3209,MSSHF-RH-SH-tp-MSLP-Z500,790.1699829101562
6306,RH-TCC-UW-VW-SST,790.1707763671875
2763,RH-t2m-TCC-tp-Z500,790.200927734375
4404,SH-TCC-TCWV-VW-MSLP-Z500,790.2325439453125
1600,tp-UW-MSLP-SST-Z500,790.3088989257812
424,MER-MSSHF-t2m-TCC-TCWV-tp-VW-SST-Z500,790.3261108398438
350,RH-t2m-TCC-TCWV-tp-Z500,790.3816528320312
6577,t2m-TCWV-tp-UW-VW-SST,790.4280395507812
3521,MER-RH-SH-t2m-TCWV-UW-SST-Z500,790.4386596679688
6857,MER-MSSHF-SH-TCC-TCWV-MSLP-Z500,790.5324096679688
5092,RH-t2m-TCWV-UW-VW,790.5844116210938
4427,MER-TCC-TCWV-tp-SST,790.5924682617188
4542,MER-TCC-TCWV-tp-UW-VW-SST-Z500,790.638671875
5089,MER-MSSHF-SH-UW-Z500,790.677001953125
5106,MER-TCWV-VW-MSLP-SST,790.7784423828125
5812,MER-RH-SH-TCWV-MSLP-SST,790.8115844726562
6861,RH-TCC-TCWV-UW-Z500,790.8352661132812
3311,TCWV-tp-UW-VW-MSLP,790.8399658203125
4018,MER-MSSHF-RH-TCC-TCWV-VW-SST-Z500,790.8612060546875
4088,MSSHF-RH-SH-TCWV-UW-VW-SST,790.8802490234375
6320,MER-RH-TCWV-tp-VW,790.8827514648438
5066,RH-SH-t2m-TCC-UW-VW-SST-Z500,790.884033203125
6726,MER-MSSHF-RH-t2m-TCC-SST-Z500,790.8871459960938
739,MSSHF-RH-TCWV-tp-VW-MSLP-SST,790.8984985351562
1460,RH-TCC-UW-SST-Z500,790.9378662109375
1917,MSSHF-t2m-TCWV-tp-UW-SST,790.9551391601562
1287,MSSHF-SH-t2m-TCWV-VW-MSLP-Z500,790.961669921875
5262,RH-t2m-TCWV-VW-SST-Z500,790.9894409179688
4066,MER-MSSHF-SH-t2m-SST,791.064453125
1045,SH-t2m-TCWV-tp-UW-VW-SST,791.131591796875
1111,MER-t2m-TCWV-tp-VW-Z500,791.156494140625
6762,MER-MSSHF-RH-SH-tp-UW,791.1906127929688
5658,RH-t2m-TCWV-UW-SST,791.1990356445312
3667,RH-t2m-UW-SST-Z500,791.2284545898438
3560,MER-MSSHF-TCC-MSLP-Z500,791.2332763671875
3227,TCC-TCWV-tp-UW-Z500,791.2384033203125
2275,MSSHF-SH-t2m-TCWV-tp-VW-SST,791.2465209960938
16,MER-MSSHF-SH-TCC-UW-MSLP-SST,791.246826171875
6251,MSSHF-SH-TCC-TCWV-UW,791.2872314453125
2907,MSSHF-SH-t2m-tp-VW-SST,791.4038696289062
3543,MER-SH-TCC-UW-MSLP,791.4767456054688
1421,RH-TCWV-tp-UW-MSLP-Z500,791.5411376953125
5257,MER-RH-t2m-tp-MSLP,791.557373046875
5598,MER-TCWV-tp-UW-VW-MSLP-Z500,791.570556640625
4447,MER-SH-tp-UW-VW-Z500,791.5774536132812
3720,MER-MSSHF-RH-t2m-TCWV-tp,791.598876953125
3341,MER-RH-SH-TCC-TCWV-tp-VW-MSLP-SST,791.639892578125
1794,MSSHF-TCWV-tp-UW-VW-MSLP-SST,791.6481323242188
6495,t2m-TCC-TCWV-tp-SST-Z500,791.7725830078125
6153,MER-RH-SH-TCC-tp-VW,791.95458984375
5079,RH-t2m-UW-VW-Z500,791.9632568359375
83,MER-MSSHF-TCC-UW-VW,791.9739990234375
969,MSSHF-t2m-UW-MSLP-SST-Z500,791.9752807617188
3422,MER-tp-VW-MSLP-SST,792.0175170898438
1783,MSSHF-SH-TCWV-UW-MSLP,792.0328369140625
6794,TCC-TCWV-tp-VW-MSLP-SST-Z500,792.0827026367188
2930,SH-t2m-TCC-TCWV-VW-MSLP-SST-Z500,792.1232299804688
222,MER-SH-TCWV-UW-VW-SST,792.165771484375
2818,MER-MSSHF-RH-SH-t2m,792.1749267578125
5580,MER-MSSHF-RH-t2m-UW-SST,792.2151489257812
517,RH-SH-TCC-TCWV-VW-SST-Z500,792.2421264648438
1943,MER-RH-tp-MSLP-SST,792.2594604492188
4982,MER-MSSHF-SH-TCWV-tp-SST-Z500,792.312255859375
318,RH-SH-TCC-tp-SST-Z500,792.3221435546875
4219,RH-t2m-tp-VW-MSLP,792.3406982421875
2057,TCC-TCWV-UW-MSLP-SST,792.3817749023438
236,MER-MSSHF-RH-TCWV-tp-UW-Z500,792.3860473632812
6747,RH-SH-t2m-TCC-TCWV-tp-MSLP,792.4239501953125
3677,MER-RH-SH-tp-UW-VW-MSLP,792.4353637695312
87,TCWV-tp-UW-MSLP-SST-Z500,792.4642944335938
6158,MER-t2m-tp-UW-VW,792.5083618164062
2028,MSSHF-SH-t2m-TCWV-UW-MSLP,792.5308227539062
6930,SH-t2m-tp-VW-MSLP,792.5490112304688
2288,MER-RH-TCC-UW-SST,792.558837890625
2707,MSSHF-RH-SH-t2m-MSLP-Z500,792.6387329101562
6549,MER-MSSHF-SH-t2m-TCWV-tp-MSLP-Z500,792.6728515625
4912,SH-t2m-TCWV-UW-VW-SST-Z500,792.7420654296875
3562,RH-TCC-TCWV-tp-UW-VW-SST,792.7574462890625
4519,MSSHF-t2m-TCWV-tp-UW-MSLP-SST,792.82373046875
3558,MER-RH-SH-t2m-TCWV-tp-UW-VW-SST,792.8397216796875
2381,RH-SH-TCC-TCWV-UW,792.8935546875
4793,MSSHF-t2m-TCC-VW-Z500,792.9850463867188
2936,MSSHF-RH-TCC-tp-MSLP,793.0363159179688
1865,MER-RH-TCC-tp-SST,793.067138671875
2151,MER-SH-t2m-tp-VW,793.0899658203125
358,MER-MSSHF-RH-t2m-TCC-TCWV-UW-MSLP-SST,793.1029052734375
103,MSSHF-RH-TCWV-tp-VW-SST,793.1536254882812
5019,RH-SH-TCWV-tp-UW-SST,793.218505859375
956,SH-TCC-TCWV-tp-SST,793.3162841796875
4322,MSSHF-t2m-TCWV-VW-SST-Z500,793.3460693359375
2528,MER-MSSHF-RH-SH-UW-SST-Z500,793.3565673828125
2081,MSSHF-TCC-TCWV-tp-MSLP-SST,793.3766479492188
5925,MSSHF-SH-tp-UW-MSLP,793.386474609375
6694,MER-RH-TCWV-tp-UW,793.3928833007812
4269,t2m-TCC-MSLP-SST-Z500,793.4093627929688
4433,MSSHF-SH-TCWV-tp-MSLP-SST,793.451416015625
2773,MER-MSSHF-RH-TCWV-UW-MSLP-Z500,793.490234375
1657,MSSHF-RH-TCC-tp-MSLP-Z500,793.560302734375
1830,MER-RH-TCC-TCWV-tp-Z500,793.604248046875
5690,MSSHF-SH-UW-VW-MSLP-SST-Z500,793.6256713867188
1457,MSSHF-RH-t2m-tp-UW-VW-MSLP-SST,793.7366943359375
6709,MER-SH-TCWV-UW-VW-Z500,793.7927856445312
2516,MSSHF-SH-tp-MSLP-SST-Z500,793.8162841796875
6619,RH-SH-TCC-TCWV-Z500,793.8424682617188
6034,MSSHF-t2m-tp-UW-Z500,794.0227661132812
3517,RH-t2m-TCWV-tp-VW-MSLP,794.0240478515625
2036,MER-MSSHF-SH-t2m-TCWV-Z500,794.155517578125
5012,RH-TCC-TCWV-tp-UW,794.1973266601562
742,MER-MSSHF-t2m-TCWV-tp-Z500,794.2210083007812
81,MER-MSSHF-t2m-TCWV-tp-UW,794.2404174804688
258,MSSHF-t2m-TCWV-tp-UW-SST-Z500,794.2477416992188
996,MER-MSSHF-TCC-TCWV-tp-UW-SST,794.258544921875
2896,MER-RH-TCC-TCWV-tp-UW-VW-SST,794.2620239257812
80,MER-t2m-TCC-tp-MSLP-SST,794.3450927734375
799,MSSHF-SH-TCC-UW-VW-SST,794.3806762695312
3898,MER-SH-tp-UW-MSLP-SST-Z500,794.3818359375
6070,RH-SH-TCC-TCWV-UW-SST-Z500,794.3859252929688
4012,MER-t2m-TCC-UW-Z500,794.5861206054688
1573,SH-TCWV-UW-VW-MSLP-SST,794.6383056640625
4185,MER-RH-t2m-UW-MSLP-SST,794.6580810546875
2192,SH-t2m-tp-UW-MSLP-Z500,794.685546875
386,MSSHF-SH-UW-VW-MSLP,794.701904296875
5539,RH-SH-TCC-tp-UW-VW-MSLP-SST,794.8284301757812
6137,MER-MSSHF-RH-SH-t2m-TCC-TCWV-SST,794.8368530273438
1738,MSSHF-RH-t2m-TCC-SST,794.8622436523438
1695,RH-TCC-UW-MSLP-Z500,794.8778686523438
2227,MER-MSSHF-t2m-TCC-TCWV-Z500,794.9036865234375
3975,MSSHF-RH-SH-VW-MSLP,794.9094848632812
5318,RH-SH-TCWV-tp-UW,795.0632934570312
6286,MER-RH-SH-t2m-TCC-TCWV-Z500,795.0839233398438
476,MSSHF-SH-TCWV-UW-MSLP-SST-Z500,795.1577758789062
3247,MSSHF-RH-t2m-VW-SST-Z500,795.1754150390625
2326,RH-SH-t2m-VW-SST-Z500,795.276611328125
4634,TCC-tp-VW-SST-Z500,795.3394775390625
6398,MER-MSSHF-RH-SH-t2m-TCC-TCWV-MSLP-SST-Z500,795.4319458007812
3411,SH-TCC-UW-MSLP-SST-Z500,795.4483642578125
3295,MSSHF-RH-t2m-TCC-VW,795.5540771484375
3318,RH-SH-t2m-TCC-tp-SST-Z500,795.6299438476562
1535,RH-t2m-VW-MSLP-Z500,795.68505859375
2924,MSSHF-RH-t2m-TCC-TCWV-tp-SST,795.8547973632812
979,MER-SH-t2m-VW-Z500,795.924560546875
3690,RH-t2m-TCWV-tp-MSLP-SST,796.0170288085938
4906,RH-SH-TCC-tp-VW-Z500,796.0833129882812
6166,MSSHF-TCC-UW-VW-MSLP-SST,796.086669921875
1552,MER-MSSHF-TCC-TCWV-tp-UW-VW-MSLP-Z500,796.104736328125
6012,MSSHF-SH-tp-UW-MSLP-Z500,796.1403198242188
6667,MSSHF-t2m-UW-VW-MSLP-SST-Z500,796.1795043945312
4057,t2m-TCC-tp-VW-MSLP-SST-Z500,796.1954956054688
4606,RH-SH-t2m-TCWV-UW-Z500,796.3480224609375
5927,MER-t2m-TCC-VW-Z500,796.3817138671875
116,MSSHF-TCC-TCWV-tp-UW,796.3863525390625
3810,MER-MSSHF-SH-TCWV-VW,796.3995971679688
3241,MSSHF-UW-VW-MSLP-SST-Z500,796.4232788085938
2780,MER-SH-TCC-tp-VW-SST-Z500,796.441162109375
1562,MSSHF-RH-VW-MSLP-Z500,796.452392578125
6973,MSSHF-RH-t2m-TCC-VW-SST-Z500,796.6508178710938
6078,MER-MSSHF-SH-TCC-UW,796.671875
3608,RH-t2m-TCWV-tp-UW-VW,796.8005981445312
41,RH-t2m-TCC-VW-SST,796.8277587890625
1525,MSSHF-RH-t2m-TCWV-VW-MSLP-SST-Z500,796.8359985351562
3610,MSSHF-SH-TCC-tp-VW-MSLP-Z500,796.83740234375
1538,MER-MSSHF-RH-TCC-TCWV-UW-VW-MSLP-Z500,796.8518676757812
2677,MER-MSSHF-SH-TCC-VW-SST-Z500,796.8944702148438
6810,MER-RH-t2m-TCWV-tp-UW,796.9047241210938
2853,MSSHF-RH-TCC-TCWV-UW-MSLP-Z500,796.976806640625
3561,SH-t2m-TCC-TCWV-UW-SST,797.05029296875
6673,t2m-TCC-VW-MSLP-SST-Z500,797.075927734375
629,MER-RH-SH-t2m-tp-VW-MSLP-SST-Z500,797.0777587890625
5705,MER-SH-t2m-TCWV-MSLP,797.0889282226562
1571,MSSHF-SH-t2m-TCWV-tp-VW-SST-Z500,797.1842041015625
2525,t2m-TCC-UW-VW-MSLP,797.2591552734375
2092,TCWV-tp-UW-MSLP-Z500,797.2646484375
3185,SH-TCWV-UW-VW-MSLP-SST-Z500,797.3103637695312
5096,MSSHF-SH-t2m-tp-UW,797.3226928710938
3476,MER-MSSHF-SH-t2m-TCC-TCWV-UW-VW-SST-Z500,797.3617553710938
3097,MSSHF-t2m-tp-UW-MSLP-SST-Z500,797.364990234375
4884,MER-MSSHF-TCWV-UW-SST,797.4083862304688
2161,MER-RH-t2m-tp-SST,797.5155029296875
3718,RH-t2m-TCC-tp-UW-VW-MSLP-SST,797.5729370117188
3598,RH-SH-t2m-VW-MSLP-Z500,797.6082763671875
5407,RH-t2m-TCC-TCWV-tp-SST,797.6299438476562
3282,MER-MSSHF-TCWV-tp-MSLP-SST,797.6566772460938
4947,RH-SH-TCWV-UW-VW-SST,797.683349609375
1493,t2m-TCWV-UW-VW-Z500,797.7613525390625
2712,RH-TCWV-tp-UW-MSLP,797.7925415039062
4140,RH-SH-t2m-TCC-TCWV-tp-VW-MSLP-SST,797.8218383789062
908,RH-SH-t2m-TCWV-tp-UW,797.9146118164062
1338,MSSHF-TCWV-UW-VW-MSLP-SST,797.9224243164062
3131,RH-SH-t2m-TCC-TCWV-VW,797.9985961914062
5399,MER-MSSHF-TCC-TCWV-UW-Z500,798.0081787109375
3691,MER-MSSHF-RH-t2m-VW,798.0184936523438
365,RH-TCWV-tp-UW-MSLP-SST-Z500,798.0502319335938
6616,MER-t2m-TCWV-UW-VW,798.1282348632812
3441,RH-TCC-TCWV-UW-SST,798.1502075195312
4799,MER-RH-SH-TCWV-UW-MSLP-SST,798.151611328125
2370,MSSHF-t2m-TCWV-UW-Z500,798.1671752929688
1312,MSSHF-SH-tp-VW-Z500,798.1905517578125
6478,MER-MSSHF-TCC-tp-UW,798.2020874023438
3144,MSSHF-RH-SH-tp-VW-Z500,798.262939453125
3424,t2m-TCC-tp-VW-Z500,798.29248046875
179,MER-MSSHF-RH-MSLP-Z500,798.3223266601562
831,MER-MSSHF-SH-t2m-UW-SST-Z500,798.33740234375
3503,t2m-tp-VW-MSLP-Z500,798.3753051757812
5541,MER-SH-tp-UW-MSLP,798.419189453125
3184,SH-t2m-TCWV-tp-UW-VW-Z500,798.425048828125
4545,MSSHF-SH-t2m-TCC-UW-SST,798.4869384765625
966,MSSHF-t2m-tp-UW-VW-SST,798.4888916015625
3708,MER-MSSHF-RH-SH-t2m-TCC-TCWV-MSLP-SST,798.50634765625
4481,RH-SH-TCC-TCWV-tp,798.5538330078125
2902,t2m-TCC-VW-MSLP-SST,798.623046875
5485,MER-RH-t2m-TCWV-tp-MSLP-Z500,798.7365112304688
3658,MER-SH-VW-MSLP-SST,798.7383422851562
5392,MER-MSSHF-RH-t2m-SST-Z500,798.8058471679688
5521,SH-TCC-TCWV-MSLP-SST-Z500,798.9297485351562
2427,MSSHF-t2m-tp-UW-MSLP-Z500,799.0206298828125
6991,SH-tp-VW-SST-Z500,799.0225219726562
4547,MER-SH-tp-UW-VW-SST-Z500,799.0260620117188
5769,SH-t2m-tp-VW-MSLP-SST,799.0408325195312
5998,SH-t2m-UW-VW-Z500,799.0586547851562
974,TCC-TCWV-tp-UW-SST-Z500,799.1077270507812
3119,MER-MSSHF-tp-MSLP-SST,799.157470703125
5992,MSSHF-SH-t2m-TCC-tp-UW-SST,799.301025390625
5665,MER-RH-SH-TCWV-tp-Z500,799.3555297851562
3314,t2m-TCWV-tp-UW-SST,799.3970947265625
6499,MSSHF-RH-t2m-TCWV-tp-Z500,799.477294921875
6572,MER-MSSHF-RH-TCC-TCWV-MSLP-Z500,799.5136108398438
6065,RH-TCWV-tp-UW-Z500,799.6016845703125
5838,MER-TCWV-UW-VW-SST-Z500,799.7015991210938
