,target
8495,56.089396953582764
8496,49.6883487701416
8500,56.16974353790283
8501,56.26221418380737
8502,61.50066137313843
8503,67.0746955871582
8504,72.54378890991211
8505,67.99404001235962
8506,75.02834606170654
8507,76.12747526168823
8508,78.72405529022217
8509,77.14103889465332
8510,83.9315824508667
8511,84.74721908569336
8512,96.64438343048096
8514,89.12781476974487
8515,86.75278902053833
8517,79.37417221069336
8518,77.33262968063354
8519,77.4395637512207
8522,77.7912917137146
8523,83.11581707000732
8524,91.17532157897949
8525,103.54889440536499
8527,105.6796407699585
8528,106.50462245941162
8530,103.95276308059692
8531,109.62806844711304
8532,106.85170650482178
8535,105.51917457580566
8536,98.43481540679932
8537,97.35446357727051
8538,94.73522615432739
8539,94.78476858139038
8540,87.57635831832886
8542,79.13358545303345
8543,84.58035230636597
8544,83.39980268478394
8545,86.64953231811523
8546,87.87939786911011
8548,90.11763191223145
8549,88.85220623016357
8550,84.54100465774536
8552,84.25878667831421
8553,88.79865884780884
8554,96.10045862197876
8556,88.22420883178711
8557,89.00353670120239
8558,96.96830892562866
8559,101.5821762084961
8560,103.16469144821167
8561,95.83539628982544
8562,100.97096395492554
8563,98.7967095375061
8565,92.1875262260437
8566,92.36520195007324
8567,92.45730209350586
8568,92.44725322723389
8569,92.39329195022583
8570,92.31499242782593
8572,98.6259503364563
8573,122.09193706512451
8577,156.87520170211792
8578,156.34838724136353
8579,156.50554704666138
8580,157.4867992401123
8581,157.58433628082275
8584,131.57292985916138
8586,120.78393697738647
8587,116.48201942443848
8588,106.46586084365845
8589,100.81661891937256
8590,100.28751182556152
8592,114.88314914703369
8593,116.94752645492554
8594,119.54467916488647
8595,120.12998247146606
8596,119.88735055923462
8597,119.77778816223145
8598,120.2027006149292
8600,120.6683087348938
8603,80.15536093711853
8604,71.80973887443542
8605,73.42005705833435
8606,79.37112307548523
8607,48.81957507133484
8608,48.64674639701843
8609,51.36694073677063
8610,57.56256461143494
8612,58.59320139884949
8615,57.39923405647278
8616,57.41132664680481
8618,59.21533250808716
8619,66.58267641067505
8620,66.4551248550415
8623,41.79250717163086
8626,39.85133600234985
8627,40.729379177093506
8628,48.59384346008301
8630,53.53987979888916
8631,55.08296489715576
8632,59.68615508079529
8634,64.51150679588318
8635,70.78406882286072
8636,69.72731041908264
8637,71.95102000236511
8638,72.48390173912048
8639,77.7080729007721
8640,74.85647797584534
8641,84.49235033988953
8642,84.43101620674133
8643,87.03117156028748
8645,87.43804001808167
8647,94.28876328468323
8648,104.34927558898926
8649,98.15317344665527
8650,97.17841291427612
8651,107.44013118743896
8652,114.0042233467102
8653,129.73663234710693
8656,132.58361673355103
8657,134.34813451766968
8658,131.97513103485107
8659,129.0209765434265
8660,127.47553253173828
8661,125.59835863113403
8662,122.35302305221558
8663,119.30991172790527
8664,116.78945350646973
8665,108.23293733596802
8666,106.17334079742432
8667,103.64926433563232
8668,104.43551921844482
8669,96.77077102661133
8670,94.812659740448
8671,84.6557731628418
8672,84.19673871994019
8673,87.30422639846802
8675,88.66095638275146
8676,87.83719539642334
8677,86.85961771011353
8678,76.39179563522339
8680,75.50108528137207
8681,63.116085052490234
8682,56.817410945892334
8683,41.08366537094116
8684,40.8073992729187
8686,35.87764835357666
8687,33.24510717391968
8688,27.415844917297363
8689,27.143773555755615
8690,34.777780532836914
8691,37.80803966522217
8692,36.08102035522461
8694,35.7971715927124
8695,36.1461820602417
8696,32.85151815414429
8697,51.67209053039551
8698,51.3029203414917
8699,54.67984914779663
8700,54.90139818191528
8701,61.27407121658325
8702,74.18831205368042
8703,69.84565734863281
8706,88.56065893173218
8707,102.08170413970947
8708,118.17271089553833
8709,121.21079921722412
8710,121.22201633453369
8711,122.58650493621826
8712,122.77877902984619
8713,122.82177877426147
8714,123.01513004302979
8715,123.03743839263916
8716,123.33265161514282
8717,123.36428308486938
8718,123.42739582061768
8719,124.73709487915039
8721,114.78802013397217
8722,114.50326728820801
8723,114.61257743835449
8724,114.52416801452637
8725,117.7725100517273
8726,122.85360336303711
8727,105.29545164108276
8728,107.8455548286438
8729,104.86368608474731
8730,102.27512550354004
8731,98.67850255966187
8732,87.74178791046143
8733,87.42517232894897
8734,76.8592677116394
8735,71.40268564224243
8736,73.41078090667725
8738,46.842307567596436
8739,48.96821212768555
8740,53.39739513397217
8741,54.2459077835083
8742,55.2275767326355
8744,56.12682485580444
8745,56.3585147857666
8746,56.13866853713989
8747,56.111247062683105
8748,56.09887361526489
8749,54.20749807357788
8750,54.14191484451294
8751,53.3698844909668
8752,53.46789360046387
8753,53.34797143936157
8754,53.286407470703125
8755,49.617477893829346
8756,44.31934070587158
8757,42.9669303894043
8759,38.19949722290039
8761,35.37158441543579
8762,33.34785270690918
8763,32.304107666015625
8764,27.316774368286133
8765,25.549007415771484
8767,30.15463399887085
8768,25.706599235534668
8769,20.558393955230713
8770,16.12056303024292
8771,14.960004329681396
8773,19.86099672317505
8774,19.54101800918579
8775,19.28786563873291
8776,25.06471872329712
8777,25.388017177581787
8778,25.25090980529785
8779,25.19531488418579
8781,25.194762229919434
8782,25.101033210754395
8783,25.072482109069824
8784,25.07542133331299
8786,25.103816509246826
8787,25.103450775146484
8788,25.103450775146484
8789,25.104300498962402
8790,25.104894638061523
8791,25.044586181640625
8793,25.020976543426514
8794,25.07728672027588
8795,22.1363582611084
8796,18.478739738464355
8798,29.06714153289795
8801,28.106438636779785
8803,21.742905139923096
8804,21.331351280212402
8805,21.80039644241333
8806,17.219459533691406
8808,18.025403022766113
8809,18.025403022766113
8810,18.025403022766113
8811,18.025403022766113
8812,18.02040147781372
8813,18.02040147781372
8814,18.017462253570557
8817,19.456843376159668
8820,20.30746555328369
8821,24.124719619750977
8822,39.3330659866333
8823,41.89930725097656
8824,46.72040605545044
8825,47.58206033706665
8827,46.36970567703247
8828,51.42574596405029
8829,53.607375144958496
8830,53.53785800933838
8831,56.97201204299927
8832,57.9198112487793
8834,57.91414213180542
8835,57.61156940460205
8836,56.54211091995239
8837,60.02612924575806
8838,70.78091144561768
8839,73.70031547546387
8840,78.28339529037476
8841,79.46897888183594
8842,79.4974365234375
8843,84.77326393127441
8844,85.98411130905151
8845,93.2051100730896
8846,97.93243169784546
8847,101.36825513839722
8848,103.00681447982788
8849,109.24581384658813
8850,112.90627717971802
8851,112.19607734680176
8852,97.3238263130188
8853,94.79516887664795
8854,89.90768766403198
8855,89.04552793502808
8856,85.30017280578613
8857,80.63313007354736
8858,71.7029767036438
8859,79.13658571243286
8860,81.34580087661743
8861,83.592604637146
8862,82.4821548461914
8863,82.6348090171814
8864,82.59311294555664
8865,90.50025129318237
8866,90.36371231079102
8867,86.34982919692993
8869,72.91571235656738
8870,68.35515403747559
8871,67.46599340438843
8872,67.43758249282837
8873,62.162160873413086
8874,62.3769474029541
8875,55.12670850753784
8876,52.7571177482605
8877,48.66262865066528
8878,46.60581111907959
8880,38.56810188293457
8881,35.49053192138672
8882,35.15448188781738
8883,35.11782264709473
8884,35.13333511352539
8885,35.98034620285034
8886,35.73669147491455
8887,47.240581035614014
8888,56.598801136016846
8889,52.93174195289612
8890,62.9922616481781
8892,60.34899306297302
8893,60.43204426765442
8894,60.57855844497681
8897,52.43225955963135
8898,52.681806564331055
8900,52.66449308395386
8902,52.36802339553833
8903,55.08561611175537
8904,57.2882022857666
8906,55.22171449661255
8907,55.26232147216797
8908,55.49308490753174
8909,54.825440406799316
8910,53.979713916778564
8911,61.2431640625
8912,63.93405342102051
8913,68.67424011230469
8914,71.97556495666504
8915,71.50626850128174
8916,71.91536664962769
8919,60.649110078811646
8920,48.67770504951477
8921,47.240119218826294
8922,45.46948456764221
8923,45.233779191970825
8924,44.94234752655029
8925,44.452881813049316
8927,44.3567099571228
8928,44.02736139297485
8929,43.87789583206177
8930,43.89271879196167
8932,44.220765113830566
8933,41.621976375579834
8934,38.20382499694824
8935,38.74508619308472
8936,38.92328071594238
8941,34.10294151306152
8942,32.00510215759277
8943,27.36823272705078
8944,24.339684009552002
8945,24.387702465057373
8946,26.98277235031128
8947,16.696701049804688
8948,18.769603729248047
8949,22.243155002593994
8950,24.742533683776855
8951,25.219444751739502
8952,25.342910289764404
8953,25.46653699874878
8954,25.462844848632812
8955,27.62794256210327
8956,29.54198122024536
8957,30.586305618286133
8958,31.40639877319336
8959,42.34103965759277
8960,42.883352279663086
8961,44.04973268508911
8962,43.81513786315918
8963,43.69593000411987
8964,43.48640298843384
8965,42.20075988769531
8966,42.06376266479492
8967,40.19702768325806
8968,40.130738735198975
8969,39.992438316345215
8970,38.65181255340576
8971,46.992735862731934
8972,49.200984477996826
8973,49.63769769668579
8974,49.33762741088867
8975,49.35182476043701
8976,46.45368194580078
8978,50.65490102767944
8979,46.90879726409912
8980,49.57486915588379
8981,49.24307727813721
8982,51.08207702636719
8983,56.26985454559326
8985,69.68298006057739
8986,80.76452493667603
8987,87.07482624053955
8988,86.91138029098511
8989,77.17926359176636
8990,76.81804990768433
8991,75.5741081237793
8992,75.57059288024902
8994,75.57004928588867
8995,75.56961727142334
8996,75.52841997146606
8997,75.52831840515137
9000,77.01626110076904
9001,68.28654623031616
9002,65.50476121902466
9003,67.10244464874268
9004,74.13168001174927
9006,75.85893821716309
9007,66.5208535194397
9009,66.29936361312866
9010,69.07549858093262
9011,72.02681827545166
9012,77.34721040725708
9013,76.49670600891113
9015,61.01413106918335
9016,48.01485204696655
9017,40.6745171546936
9019,38.899102210998535
9020,38.705928325653076
9021,38.69742679595947
9022,39.83663082122803
9026,45.83411121368408
9028,47.76676893234253
9029,46.777888774871826
9031,49.16093826293945
9032,53.86416959762573
9033,60.41510581970215
9034,59.49635076522827
9035,57.211636543273926
9036,62.354612827301025
9037,62.39342260360718
9038,61.90514373779297
9039,61.67736291885376
9041,62.38468551635742
9042,55.59975719451904
9043,51.368210315704346
9044,51.685203552246094
9045,51.72568225860596
9046,51.8432092666626
9047,51.81490612030029
9048,51.77071237564087
9049,51.715304374694824
9050,51.712364196777344
9051,56.37470531463623
9052,58.151671409606934
9053,75.07536554336548
9054,79.3574161529541
9055,79.84105491638184
9056,76.03583288192749
9057,74.5337462425232
9058,74.10644960403442
9059,74.10576868057251
9060,79.44659996032715
9061,82.93496608734131
9062,79.9331841468811
9063,78.93758821487427
9064,73.20184803009033
9065,73.51033878326416
9066,68.94535970687866
9067,71.83814096450806
9068,92.10044050216675
9069,92.44566106796265
9070,90.14716148376465
9071,81.11093664169312
9072,84.28010654449463
9073,84.15531015396118
9074,84.54174947738647
9076,87.7041220664978
9078,91.94286060333252
9079,95.27200317382812
9080,99.61953639984131
9081,95.1562819480896
9083,88.1162781715393
9084,88.6881890296936
9085,94.2073130607605
9086,97.18423128128052
9087,107.76596689224243
9088,111.66341829299927
9089,111.63889265060425
9091,115.20518255233765
9092,113.51733303070068
9093,107.78244161605835
9094,107.45565891265869
9096,109.92352247238159
9097,107.08201742172241
9099,92.88691520690918
9101,95.09152364730835
9103,114.08873701095581
9104,119.69659662246704
9105,118.77087497711182
9106,118.01788091659546
9107,115.06452417373657
9108,122.59143543243408
9109,126.66771173477173
9111,128.21071910858154
9112,124.55357885360718
9114,116.18770551681519
9117,96.27651047706604
9118,92.43691039085388
9121,79.55300879478455
9122,79.51985001564026
9124,77.7484290599823
9125,75.41360211372375
9126,81.92039752006531
9127,82.80351519584656
9128,84.8780357837677
9129,79.1099808216095
9130,77.98821806907654
9131,77.08370232582092
9133,54.45571970939636
9134,48.10156273841858
9135,47.57757925987244
9138,46.02008271217346
9139,38.64253497123718
9140,34.464324712753296
9141,33.91187787055969
9142,28.08576512336731
9144,31.74430775642395
9145,33.8022997379303
9146,33.80407190322876
9148,33.78432273864746
9149,37.247498512268066
9150,42.91086149215698
9151,47.45003843307495
9152,51.50189924240112
9153,57.26719856262207
9154,58.72819709777832
9155,59.103588581085205
9156,52.62524461746216
9159,48.63740253448486
9160,48.04493856430054
9161,47.674407958984375
9164,49.43997001647949
9165,51.33152198791504
9168,59.56304454803467
9169,62.40160274505615
9170,64.30649328231812
9171,63.905208587646484
9172,64.59095859527588
9173,61.53066110610962
9174,60.427220821380615
9175,58.636176109313965
9177,58.036571979522705
9178,58.03113794326782
9179,54.8989577293396
9182,42.59688472747803
9184,36.50592374801636
9185,35.63580322265625
9186,35.07982540130615
9189,34.04998254776001
9190,40.98569059371948
9191,42.93038749694824
9192,45.28127717971802
9193,48.20931100845337
9195,46.094557762145996
9197,37.570048332214355
9198,34.03434944152832
9199,43.111412048339844
9200,41.54056453704834
9201,41.40756893157959
9202,40.714797019958496
9203,40.49525451660156
9204,40.52143049240112
9205,40.581607818603516
9206,40.8188738822937
9207,40.897929191589355
9208,40.91122817993164
9209,40.13220834732056
9210,37.32909870147705
9212,36.644047260284424
9213,37.030741691589355
9214,37.343788146972656
9215,37.77438926696777
9217,38.328373432159424
9218,38.55223989486694
9220,32.29762125015259
9221,30.36210536956787
9222,35.52794551849365
9223,34.01133489608765
9224,34.01520919799805
9225,39.3401665687561
9226,37.674527645111084
9228,40.33183240890503
9229,28.47277593612671
9230,27.702208518981934
9231,27.594655990600586
9232,27.57509136199951
9233,29.681281089782715
9234,30.121113777160645
9235,34.51316022872925
9236,34.34560298919678
9238,34.30890083312988
9239,34.52410316467285
9240,35.97263145446777
9241,39.58874750137329
9242,41.68025255203247
9243,42.577497482299805
9244,45.07660388946533
9245,45.77220916748047
9246,64.42832136154175
9247,69.62098407745361
9248,73.54381084442139
9249,73.80615282058716
9250,78.31061601638794
9251,78.48272132873535
9252,71.39817714691162
9253,70.646568775177
9254,79.44701671600342
9255,81.89252758026123
9256,89.56306457519531
9257,89.37223052978516
9259,89.64230346679688
9260,95.28060150146484
9262,112.77764105796814
9263,111.89105248451233
9264,113.29195713996887
9265,110.49973130226135
9266,111.11567711830139
9268,115.870432138443
9269,119.34117555618286
9270,126.66706228256226
9271,129.03419542312622
9272,127.10212230682373
9273,126.32377672195435
9275,129.0086326599121
9276,116.40531826019287
9277,111.09654331207275
9278,109.65137529373169
9279,109.43102431297302
9280,105.18713212013245
9282,104.59859871864319
9284,94.9553062915802
9285,86.0049192905426
9286,75.9727509021759
9289,72.81672072410583
9290,67.26572012901306
9292,54.68278789520264
9293,53.42682218551636
9294,58.01916837692261
9295,62.36675453186035
9299,86.87301993370056
9300,92.53455662727356
9301,87.93619513511658
9302,96.24110388755798
9303,97.92035460472107
9304,95.62800717353821
9306,95.72062993049622
9307,99.19223666191101
9308,107.394047498703
9309,115.13886070251465
9310,117.96551609039307
9311,129.5595302581787
9312,129.63279724121094
9313,133.69372367858887
9314,148.64886713027954
9315,153.51900148391724
9316,153.96831893920898
9317,153.96831893920898
9319,153.74519681930542
9320,153.61893701553345
9322,148.45232105255127
9323,148.38495302200317
9324,141.8963704109192
9325,136.231098651886
9326,126.59035730361938
9327,113.38935470581055
9328,119.11185121536255
9329,117.63066720962524
9330,106.23664331436157
9331,105.1142029762268
9333,97.05894184112549
9334,92.31681156158447
9335,93.14962673187256
9336,95.01575803756714
9339,91.3436164855957
9340,90.98818922042847
9346,69.26263332366943
9347,71.40811538696289
9348,73.44900321960449
9349,75.6988434791565
9350,75.90361642837524
9351,77.2732343673706
9352,79.32723665237427
9353,79.800057888031
9354,79.84114170074463
9355,79.05773735046387
9356,76.78168869018555
9357,73.92964744567871
9358,68.06613683700562
9359,68.82637929916382
9361,67.00810289382935
9362,67.7898759841919
9363,67.4430022239685
9364,67.03930187225342
9365,67.49106073379517
9366,68.1603331565857
9367,58.56552267074585
9368,62.45855760574341
9370,61.686646461486816
9371,61.150922775268555
9372,60.24958372116089
9374,61.70071077346802
9375,55.82080125808716
9376,54.43164682388306
9377,52.375561237335205
9378,53.867796897888184
9380,54.03437423706055
9381,53.062148571014404
9382,52.998451709747314
9383,53.2399697303772
9384,54.58171319961548
9385,54.67280960083008
9386,59.21435737609863
9387,59.218822956085205
9388,59.56201934814453
9389,57.49168252944946
9390,56.990580558776855
9391,56.702906131744385
9392,56.39122676849365
9394,77.74835968017578
9395,73.94688415527344
9396,72.78036260604858
9397,73.74748992919922
9398,68.10239124298096
9399,62.82864856719971
9401,61.528942584991455
9402,64.05226135253906
9404,66.37856721878052
9405,66.55480337142944
9406,66.66378116607666
9407,67.52112483978271
9408,64.14868354797363
9409,62.58599090576172
9410,62.000751972198486
9412,59.744980335235596
9415,57.865939140319824
9416,53.45013380050659
9417,53.6838641166687
9418,52.388813972473145
9419,50.7175555229187
9420,50.56277132034302
9422,53.45564842224121
9423,59.16484522819519
9424,42.84050393104553
9425,39.847273111343384
9428,41.69971013069153
9429,40.93725562095642
9431,49.741822481155396
9432,46.9328715801239
9433,46.665018796920776
9435,51.23510241508484
9436,51.58551383018494
9438,56.37909150123596
9439,56.53413367271423
9440,56.61885046958923
9443,62.68116021156311
9444,63.033215284347534
9445,63.81498169898987
9446,64.02886366844177
9447,67.2551543712616
9448,68.34966206550598
9449,68.50699400901794
9450,68.95726466178894
9451,68.21638321876526
9452,64.68091082572937
9453,55.64486598968506
9454,56.372257232666016
9456,65.8872127532959
9457,74.3977689743042
9458,69.40762901306152
9459,69.7896318435669
9460,64.57926273345947
9462,64.87771224975586
9463,64.99138450622559
9464,53.85728740692139
9466,52.89165449142456
9467,50.8016414642334
9468,50.575812339782715
9469,50.71166658401489
9470,51.660223960876465
9471,49.605873107910156
9472,46.054762840270996
9473,45.787654876708984
9474,45.35081434249878
9475,44.527607440948486
9476,44.18800115585327
9477,41.89201259613037
9478,49.45378589630127
9479,52.87065887451172
9480,61.52747821807861
9481,65.64738655090332
9482,68.47719049453735
9483,68.95260095596313
9484,64.18244409561157
9485,55.80743932723999
9486,59.297919273376465
9487,54.20741939544678
9488,54.24907732009888
9489,53.91352653503418
9491,52.30327653884888
9493,53.9282431602478
9494,54.431965827941895
9495,53.94050359725952
9496,53.638378620147705
9497,57.72214317321777
9499,67.08760213851929
9500,68.96193933486938
9501,69.41751337051392
9503,71.78981113433838
9504,73.08199453353882
9505,74.2745680809021
9507,78.24306678771973
9508,72.858962059021
9509,70.9203233718872
9510,61.96607446670532
9511,57.89672660827637
9512,55.95793437957764
9514,55.69429874420166
9515,55.58650493621826
9517,47.58439302444458
9518,48.027732372283936
9519,47.32870006561279
9521,53.03382349014282
9522,55.27502918243408
9523,57.769691944122314
9524,59.654523849487305
9526,62.17865753173828
9527,59.12747287750244
9528,46.83492136001587
9529,46.02285814285278
9530,43.05593395233154
9531,48.07724952697754
9533,46.41223955154419
9534,52.006925106048584
9535,56.11545944213867
9536,61.55463123321533
9537,58.397340297698975
9539,53.422354221343994
9540,58.42427349090576
9541,62.74345684051514
9543,71.64348888397217
9544,71.50287914276123
9545,73.25039577484131
9546,81.45961284637451
9547,83.80122089385986
9549,81.02995347976685
9550,74.16443061828613
9551,73.90243768692017
9552,69.95569515228271
9553,71.50713109970093
9554,71.7412428855896
9555,72.05455350875854
9557,77.4074821472168
9558,77.43946123123169
9559,82.45128679275513
9560,88.82599830627441
9561,85.66739559173584
9562,88.43616676330566
9563,89.00558614730835
9564,90.33628559112549
9565,88.87668561935425
9566,86.23540258407593
9567,85.74263620376587
9568,86.33430433273315
9569,86.23918962478638
9570,80.92756700515747
9571,76.52022886276245
9573,72.16992282867432
9575,71.6721076965332
9576,69.68599653244019
9578,75.18950462341309
9579,78.04550075531006
9580,78.33836126327515
9583,74.11139965057373
9584,70.81910800933838
9585,69.85319328308105
9586,66.32919025421143
9589,72.3092360496521
9590,67.54165697097778
9591,79.06000423431396
9592,80.62304449081421
9593,82.53276872634888
9594,75.40477085113525
9595,71.73297023773193
9596,68.90144968032837
9597,67.44377326965332
9598,67.33128881454468
9599,68.56998777389526
9600,73.02192449569702
9601,74.71124029159546
9604,69.36753988265991
9605,69.58679962158203
9606,63.35224199295044
9607,56.795530796051025
9608,55.50712585449219
9609,52.65112352371216
9610,52.35826301574707
9611,51.69148635864258
9613,55.9877986907959
9615,55.98899984359741
9616,50.6611909866333
9617,49.62505626678467
9618,55.748387813568115
9621,45.7057888507843
9622,64.95563340187073
9623,63.5585663318634
9624,70.07894015312195
9625,71.00772356987
9626,75.12557816505432
9627,75.66543555259705
9628,75.19537615776062
9629,74.04590582847595
9630,69.6298553943634
9632,67.93183827400208
9634,67.12558197975159
9635,66.55866742134094
9636,66.59602665901184
9637,68.70070624351501
9638,71.69018530845642
9639,73.04330039024353
9640,74.55171465873718
9643,84.86013531684875
9644,85.14860844612122
9645,95.18183875083923
9646,100.49533438682556
9647,101.05298256874084
9648,102.20843529701233
9649,104.65292453765869
9650,103.95352125167847
9651,103.06878757476807
9652,83.3369197845459
9653,82.07250928878784
9654,82.10715007781982
9655,86.07008123397827
9656,90.58500289916992
9658,92.00580596923828
9660,94.11766147613525
9661,107.87472915649414
9662,114.4964919090271
9663,127.38457989692688
9664,127.59938740730286
9666,127.55817437171936
9667,125.48535227775574
9668,135.93091750144958
9669,136.95584416389465
9671,135.22129034996033
9672,132.7001588344574
9673,124.97078967094421
9674,138.84783244132996
9675,130.7744505405426
9679,101.65014147758484
9681,102.65162014961243
9682,100.51457142829895
9683,99.83797669410706
9684,92.05263447761536
9685,86.99235129356384
9686,80.26955246925354
9687,78.66571307182312
9688,78.3490698337555
9689,82.43945050239563
9690,92.29780220985413
9692,73.09621739387512
9693,59.9697265625
9694,61.99841117858887
9695,81.55336475372314
9696,89.7596526145935
9699,76.26397132873535
9700,76.13467216491699
9702,74.64342212677002
9703,72.51140451431274
9704,58.768553256988525
9705,58.104623317718506
9706,58.61432886123657
9707,60.140809535980225
9708,61.82219982147217
9710,79.9967360496521
9711,85.80195379257202
9712,86.97407531738281
9713,87.25652503967285
9714,87.2937216758728
9715,87.4096474647522
9716,85.50261354446411
9717,85.5369484424591
9718,85.64744830131531
9719,80.93818283081055
9720,69.94934701919556
9721,68.91313076019287
9722,68.75706768035889
9723,69.0316514968872
9724,66.84572172164917
9726,39.07898426055908
9727,36.784667015075684
9728,36.72990942001343
9729,39.92457389831543
9730,41.74887037277222
9731,47.75772142410278
9732,50.80214214324951
9733,54.553040504455566
9734,68.73771286010742
9735,77.2062439918518
9736,76.24503087997437
9737,74.59279584884644
9738,73.60536003112793
9739,63.329646587371826
9740,57.428142070770264
9741,51.676788330078125
9742,50.042213439941406
9743,59.03155326843262
9744,60.02493762969971
9745,60.67688846588135
9746,61.22305345535278
9747,63.28431582450867
9749,65.3795657157898
9750,65.84448671340942
9751,66.63607597351074
9752,67.54056596755981
9754,68.43999481201172
9755,68.4422721862793
9756,72.4287281036377
9758,81.33650732040405
9759,79.53735160827637
9760,78.06326961517334
9761,72.21773386001587
9764,51.326454639434814
9767,66.79231786727905
9768,66.6760926246643
9771,66.79116821289062
9772,65.52988767623901
9773,57.206368923187256
9774,56.966453552246094
9775,60.81070280075073
9776,63.6151819229126
9777,63.68861103057861
9778,64.02193975448608
9779,64.21368932723999
9781,63.015568256378174
9782,62.261958599090576
9783,60.78458118438721
9785,62.07512331008911
9787,59.03700304031372
9788,58.1740837097168
9789,59.05319881439209
9790,62.47922086715698
9791,62.471017360687256
9792,62.87916803359985
9793,64.25645875930786
9794,63.88001251220703
9796,41.17260456085205
9798,40.74402666091919
9799,39.94666767120361
9800,39.013466358184814
9802,50.88373899459839
9803,50.07999277114868
9804,49.48212003707886
9805,45.754791259765625
9806,42.948991775512695
9807,41.06634521484375
9809,37.89061689376831
9812,37.790303230285645
9814,40.14829921722412
9815,38.97981929779053
9816,38.217347621917725
9817,33.17025327682495
9818,30.332816123962402
9820,28.96955919265747
9821,30.87077569961548
9823,32.98817253112793
9824,32.862762451171875
9825,32.36889982223511
9826,31.889678478240967
9829,31.356266021728516
9830,30.476370334625244
9831,21.678263664245605
9832,18.150329113006592
9833,18.09579563140869
9835,17.528136730194092
9837,17.450234413146973
9838,18.508924961090088
9839,18.9992094039917
9840,19.1025652885437
9843,26.72578763961792
9844,26.90786361694336
9847,33.768155574798584
9848,45.11587858200073
9849,45.10780429840088
9850,49.273401737213135
9851,47.982778549194336
9852,45.711766719818115
9853,47.29004907608032
9854,48.5023717880249
9855,48.61939334869385
9856,48.94130611419678
9859,47.87975072860718
9860,50.97695875167847
9861,58.22522974014282
9862,61.942830085754395
9863,64.63998079299927
9864,65.13953399658203
9865,65.60673236846924
9867,69.13988780975342
9870,83.83910322189331
9871,76.88631105422974
9872,76.14786911010742
9873,75.86534452438354
9874,75.49627828598022
9875,69.15788650512695
9876,69.18329524993896
9877,69.07640314102173
9878,57.439425468444824
9880,48.74857234954834
9881,48.009119510650635
9883,44.42863893508911
9884,43.1914005279541
9885,44.784533977508545
9887,56.43191194534302
9888,62.498592376708984
9889,62.47826433181763
9890,61.67953968048096
9891,62.372031688690186
9892,59.34151029586792
9894,66.15940594673157
9895,67.30211806297302
9896,67.47475695610046
9897,65.43924689292908
9898,66.26718306541443
9900,56.33899712562561
9901,55.65693688392639
9902,55.24466872215271
9903,60.36102890968323
9904,62.0914785861969
9905,65.24251008033752
9906,65.77948307991028
9907,69.1493718624115
9909,72.44860529899597
9910,73.31049132347107
9912,75.52419400215149
9913,76.04561400413513
9914,76.19390320777893
9915,75.35867047309875
9916,71.22965884208679
9917,65.11287999153137
9918,59.58572459220886
9919,59.45694088935852
9920,57.47092318534851
9921,51.283708333969116
9922,51.75546956062317
9923,53.6448290348053
9924,47.25347852706909
9925,45.230942726135254
9927,42.86350202560425
9928,41.71186304092407
9929,40.34785175323486
9930,35.73911380767822
9931,35.35827112197876
9932,35.07896852493286
9933,30.041638374328613
9934,28.391505241394043
9937,22.633248329162598
9939,22.423611164093018
9940,27.17573356628418
9941,34.164093017578125
9944,56.69393301010132
9945,61.59557056427002
9946,71.63415908813477
9947,78.1942491531372
9948,87.03643321990967
9949,91.30112266540527
9950,91.91031742095947
9951,93.86088609695435
9952,96.19557237625122
9953,91.6504397392273
9954,93.16263341903687
9955,93.15951156616211
9957,93.31668996810913
9958,93.26148748397827
9959,93.24788188934326
9961,92.79418659210205
9962,92.78742456436157
9964,92.59212827682495
9965,92.10353755950928
9967,101.22337865829468
9969,99.73563623428345
9970,93.99093675613403
9971,85.51252889633179
9972,74.49472141265869
9974,66.09440040588379
9975,61.445014238357544
9976,50.91586756706238
9977,43.81039500236511
9978,45.0288360118866
9979,43.55274701118469
9980,43.086477518081665
9981,39.48467659950256
9983,34.651726484298706
9984,33.09449601173401
9985,33.093952894210815
9987,32.87524676322937
9988,34.13768792152405
9989,35.15002179145813
9991,38.31782078742981
9994,45.674662828445435
9995,45.67467427253723
9996,45.64926838874817
9997,35.21834397315979
9998,33.67404818534851
9999,33.53553318977356
10000,33.53553318977356
10001,33.52037215232849
10002,32.15970778465271
10004,29.6650493144989
10005,32.602635860443115
10006,33.14957141876221
10007,33.18494367599487
10008,22.566943168640137
10009,19.75525188446045
10010,19.797293663024902
10011,22.638696670532227
10012,23.033178329467773
10015,37.051406383514404
10016,54.339641094207764
10017,67.06811928749084
10018,72.03864645957947
10019,71.79102873802185
10020,70.06330513954163
10022,71.43309664726257
10023,73.38654637336731
10024,74.92483258247375
10026,89.88981223106384
10027,90.96048665046692
10028,106.10987257957458
10029,108.6602828502655
10030,112.4028046131134
10031,114.49004244804382
10033,125.13238263130188
10034,135.96967673301697
10035,142.04413485527039
10036,142.18103098869324
10037,142.69985270500183
10039,160.35801529884338
10040,162.9648401737213
10041,164.42655777931213
10042,178.87809348106384
10043,186.6285059452057
10045,181.2427408695221
10046,164.49412560462952
10047,152.5433440208435
10048,150.5540328025818
10049,149.99923706054688
10050,150.35698223114014
10051,146.81010627746582
10052,146.50118207931519
10053,143.7229037284851
10054,137.57827615737915
10055,127.48827171325684
10056,122.61303758621216
10057,121.54141235351562
10059,104.4591121673584
10060,100.71699142456055
10062,92.61284446716309
